3.992123e+002,2.053803e+001
4.011409e+002,2.116136e+001
4.030695e+002,2.157815e+001
4.049980e+002,2.139292e+001
4.069266e+002,2.090310e+001
4.088552e+002,2.050577e+001
4.107837e+002,2.059218e+001
4.127123e+002,2.090335e+001
4.146408e+002,2.106691e+001
4.165694e+002,2.110508e+001
4.184980e+002,2.111446e+001
4.204265e+002,2.099800e+001
4.223551e+002,2.096736e+001
4.242837e+002,2.095073e+001
4.262122e+002,2.081023e+001
4.281408e+002,2.057382e+001
4.300693e+002,2.041554e+001
4.319979e+002,2.033805e+001
4.339265e+002,2.034832e+001
4.358550e+002,2.032200e+001
4.377836e+002,2.026561e+001
4.397121e+002,2.026827e+001
4.416407e+002,2.018925e+001
4.435693e+002,2.016771e+001
4.454978e+002,2.030198e+001
4.474264e+002,2.054018e+001
4.493549e+002,2.054025e+001
4.512835e+002,2.036535e+001
4.532121e+002,2.010809e+001
4.551406e+002,2.004402e+001
4.570692e+002,2.007513e+001
4.589978e+002,2.006494e+001
4.609263e+002,2.005210e+001
4.628549e+002,2.005474e+001
4.647834e+002,2.006548e+001
4.667120e+002,2.014273e+001
4.686406e+002,1.999052e+001
4.705691e+002,1.970830e+001
4.724977e+002,1.951947e+001
4.744263e+002,1.956291e+001
4.763548e+002,1.942835e+001
4.782834e+002,1.928985e+001
4.802119e+002,1.929090e+001
4.821405e+002,1.934321e+001
4.840691e+002,1.939620e+001
4.859976e+002,1.938940e+001
4.879262e+002,1.934658e+001
4.898548e+002,1.932618e+001
4.917833e+002,1.924862e+001
4.937119e+002,1.909213e+001
4.956404e+002,1.891569e+001
4.975690e+002,1.882741e+001
4.994976e+002,1.876061e+001
5.014261e+002,1.865840e+001
5.033547e+002,1.856539e+001
5.052832e+002,1.862528e+001
5.072118e+002,1.879325e+001
5.091404e+002,1.878363e+001
5.110689e+002,1.864454e+001
5.129975e+002,1.853498e+001
5.149261e+002,1.835988e+001
5.168546e+002,1.819878e+001
5.187832e+002,1.801734e+001
5.207117e+002,1.786085e+001
5.226403e+002,1.779338e+001
5.245688e+002,1.775712e+001
5.264974e+002,1.768835e+001
5.284260e+002,1.771633e+001
5.303546e+002,1.765960e+001
5.322831e+002,1.765247e+001
5.342117e+002,1.772164e+001
5.361403e+002,1.772967e+001
