3.992123e+002,1.985918e+001
4.011409e+002,2.072200e+001
4.030695e+002,2.033898e+001
4.049980e+002,2.001059e+001
4.069266e+002,2.031173e+001
4.088552e+002,2.040647e+001
4.107837e+002,2.063404e+001
4.127123e+002,2.032470e+001
4.146408e+002,1.999710e+001
4.165694e+002,1.986473e+001
4.184980e+002,1.980565e+001
4.204265e+002,1.992688e+001
4.223551e+002,1.977669e+001
4.242837e+002,1.975769e+001
4.262122e+002,1.978036e+001
4.281408e+002,1.974389e+001
4.300693e+002,1.952529e+001
4.319979e+002,1.945987e+001
4.339265e+002,1.943339e+001
4.358550e+002,1.932946e+001
4.377836e+002,1.914988e+001
4.397121e+002,1.912230e+001
4.416407e+002,1.916793e+001
4.435693e+002,1.925455e+001
4.454978e+002,1.928190e+001
4.474264e+002,1.934278e+001
4.493549e+002,1.937972e+001
4.512835e+002,1.948154e+001
4.532121e+002,1.949218e+001
4.551406e+002,1.941645e+001
4.570692e+002,1.922402e+001
4.589978e+002,1.908527e+001
4.609263e+002,1.903134e+001
4.628549e+002,1.908316e+001
4.647834e+002,1.914994e+001
4.667120e+002,1.898179e+001
4.686406e+002,1.886277e+001
4.705691e+002,1.891297e+001
4.724977e+002,1.884616e+001
4.744263e+002,1.867233e+001
4.763548e+002,1.850227e+001
4.782834e+002,1.856686e+001
4.802119e+002,1.846782e+001
4.821405e+002,1.811153e+001
4.840691e+002,1.796279e+001
4.859976e+002,1.797471e+001
4.879262e+002,1.786828e+001
4.898548e+002,1.786197e+001
4.917833e+002,1.786467e+001
4.937119e+002,1.772683e+001
4.956404e+002,1.750823e+001
4.975690e+002,1.737189e+001
4.994976e+002,1.729003e+001
5.014261e+002,1.713515e+001
5.033547e+002,1.705878e+001
5.052832e+002,1.697382e+001
5.072118e+002,1.683564e+001
5.091404e+002,1.666870e+001
5.110689e+002,1.655291e+001
5.129975e+002,1.639839e+001
5.149261e+002,1.615710e+001
5.168546e+002,1.599068e+001
5.187832e+002,1.591317e+001
5.207117e+002,1.580589e+001
5.226403e+002,1.570475e+001
5.245688e+002,1.561578e+001
5.264974e+002,1.554869e+001
5.284260e+002,1.556321e+001
5.303546e+002,1.556696e+001
5.322831e+002,1.561342e+001
5.342117e+002,1.564868e+001
5.361403e+002,1.563641e+001
5.380688e+002,1.566248e+001
5.399974e+002,1.577178e+001
5.419259e+002,1.591379e+001
5.438545e+002,1.593735e+001
5.457830e+002,1.591347e+001
5.477116e+002,1.599586e+001
5.496402e+002,1.608623e+001
5.515687e+002,1.608089e+001
5.534973e+002,1.594383e+001
5.554258e+002,1.575230e+001
5.573544e+002,1.569628e+001
5.592830e+002,1.566883e+001
5.612115e+002,1.558745e+001
5.631401e+002,1.555413e+001
5.650687e+002,1.553787e+001
5.669973e+002,1.541783e+001
5.689258e+002,1.528975e+001
5.708544e+002,1.526444e+001
5.727829e+002,1.518371e+001
5.747115e+002,1.502393e+001
5.766400e+002,1.501661e+001
5.785686e+002,1.506197e+001
5.804972e+002,1.504414e+001
5.824257e+002,1.515427e+001
5.843543e+002,1.531095e+001
5.862828e+002,1.537623e+001
5.882114e+002,1.538251e+001
5.901400e+002,1.542738e+001
5.920685e+002,1.543155e+001
5.939971e+002,1.538329e+001
5.959257e+002,1.536237e+001
5.978542e+002,1.536722e+001
5.997828e+002,1.533115e+001
6.017114e+002,1.533428e+001
6.036399e+002,1.536777e+001
6.055685e+002,1.537551e+001
6.074970e+002,1.532739e+001
6.094256e+002,1.528496e+001
6.113541e+002,1.528183e+001
6.132827e+002,1.527726e+001
6.152113e+002,1.528354e+001
6.171398e+002,1.530788e+001
6.190684e+002,1.537764e+001
6.209969e+002,1.546943e+001
6.229255e+002,1.559583e+001
6.248541e+002,1.573073e+001
6.267827e+002,1.588735e+001
6.287112e+002,1.601575e+001
6.306398e+002,1.611890e+001
6.325684e+002,1.614436e+001
6.344969e+002,1.616977e+001
6.364255e+002,1.625109e+001
6.383540e+002,1.632098e+001
6.402826e+002,1.634990e+001
6.422111e+002,1.635735e+001
6.441397e+002,1.641324e+001
6.460682e+002,1.652023e+001
6.479968e+002,1.657492e+001
6.499254e+002,1.662067e+001
6.518539e+002,1.668488e+001
6.537825e+002,1.668307e+001
6.557111e+002,1.668269e+001
6.576396e+002,1.670385e+001
6.595682e+002,1.669694e+001
6.614968e+002,1.663989e+001
6.634254e+002,1.662452e+001
6.653539e+002,1.659488e+001
6.672825e+002,1.650702e+001
6.692110e+002,1.659055e+001
6.711396e+002,1.673685e+001
6.730681e+002,1.688142e+001
6.749967e+002,1.704226e+001
6.769252e+002,1.720870e+001
6.788538e+002,1.739006e+001
6.807824e+002,1.757533e+001
6.827109e+002,1.771516e+001
6.846395e+002,1.784077e+001
6.865681e+002,1.795496e+001
6.884966e+002,1.803635e+001
6.904252e+002,1.811762e+001
6.923538e+002,1.820567e+001
6.942823e+002,1.828935e+001
6.962109e+002,1.834828e+001
6.981395e+002,1.835134e+001
7.000680e+002,1.834646e+001
7.019966e+002,1.833584e+001
7.039251e+002,1.839432e+001
7.058537e+002,1.842596e+001
7.077822e+002,1.844949e+001
7.097108e+002,1.847753e+001
7.116393e+002,1.855740e+001
7.135679e+002,1.866960e+001
7.154965e+002,1.882244e+001
7.174250e+002,1.896930e+001
7.193536e+002,1.910840e+001
7.212822e+002,1.927056e+001
7.232108e+002,1.947222e+001
7.251393e+002,1.970092e+001
7.270679e+002,1.993476e+001
7.289965e+002,2.014151e+001
7.309250e+002,2.035016e+001
7.328536e+002,2.054147e+001
7.347821e+002,2.070217e+001
7.367107e+002,2.082981e+001
7.386392e+002,2.092943e+001
7.405678e+002,2.102288e+001
7.424963e+002,2.112563e+001
7.444249e+002,2.117655e+001
7.463535e+002,2.122012e+001
7.482820e+002,2.126549e+001
7.502106e+002,2.130057e+001
7.521392e+002,2.128015e+001
7.540677e+002,2.122959e+001
7.559963e+002,2.114051e+001
7.579249e+002,2.106379e+001
7.598534e+002,2.103218e+001
7.617820e+002,2.103323e+001
7.637106e+002,2.100393e+001
7.656391e+002,2.101903e+001
7.675677e+002,2.104770e+001
7.694962e+002,2.111058e+001
7.714248e+002,2.117527e+001
7.733533e+002,2.124964e+001
7.752819e+002,2.132352e+001
7.772104e+002,2.143888e+001
7.791390e+002,2.157191e+001
7.810676e+002,2.175752e+001
7.829962e+002,2.201538e+001
7.849247e+002,2.238651e+001
7.868533e+002,2.274968e+001
7.887819e+002,2.304773e+001
7.907104e+002,2.329272e+001
7.926390e+002,2.351746e+001
7.945676e+002,2.368042e+001
7.964961e+002,2.386633e+001
7.984247e+002,2.400807e+001
8.003532e+002,2.415268e+001
8.022818e+002,2.424719e+001
8.042103e+002,2.431766e+001
8.061389e+002,2.436413e+001
8.080674e+002,2.449036e+001
8.099960e+002,2.458469e+001
8.119246e+002,2.462539e+001
8.138531e+002,2.466101e+001
8.157817e+002,2.471181e+001
8.177103e+002,2.474766e+001
8.196389e+002,2.481525e+001
8.215674e+002,2.481025e+001
8.234960e+002,2.480007e+001
8.254245e+002,2.477405e+001
8.273531e+002,2.474066e+001
8.292817e+002,2.466852e+001
8.312102e+002,2.459720e+001
8.331388e+002,2.451536e+001
